:nemesis	:info	:start-partition	:majority
0	:ok	:generate	"16845214271822910005012657968589417578825453332653762383"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142718660300038854333316577870911651303230769921530"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"16845214271891630003878885844019092531627684216945920119"
2	:ok	:generate	"168452142718947000018699069942232350148989623878882826633"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142719133700035214643842965684205418348903683636783"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"168452142719245300022144281872339406958589821677703263179"
1	:ok	:generate	"16845214271928030006699288347291268044132285719559304285"
2	:invoke	:generate	nil
2	:ok	:generate	"168452142719436100015770452059949971126602061195780134048"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"168452142719528400085941767832734495777607201158657997030"
2	:invoke	:generate	nil
1	:ok	:generate	"168452142719653400037590627220396955283701772916406621860"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:ok	:generate	"168452142719862200022111011804358238004764020162339971862"
2	:invoke	:generate	nil
0	:ok	:generate	"16845214272009490002585813072951897840158348302735242872"
2	:ok	:generate	"16845214272011310005990048650820449127873626080970399556"
2	:invoke	:generate	nil
1	:ok	:generate	"168452142720176000065460637005494455971260650999510653082"
2	:ok	:generate	"168452142720277700022541984646020803793185677911954187766"
2	:invoke	:generate	nil
2	:ok	:generate	"168452142720383900017164214633466934487907733127644971728"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"168452142720658900024743529167661688824463656438053438945"
1	:ok	:generate	"168452142720744800017554822259805284423969000545460504093"
1	:invoke	:generate	nil
1	:ok	:generate	"168452142720897900030524819248266532611922065522827524656"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"168452142721015400033516970170324644035343465864213843210"
0	:ok	:generate	"168452142721042800014435318385572713518899233036796950724"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"168452142721213200027472663321433340443084695521223158528"
1	:ok	:generate	"1684521427212499000143960015619858008952778754823941308"
2	:invoke	:generate	nil
2	:ok	:generate	"168452142721467200033483800656656358966592263150510829375"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142721632000027550059650485556085699927793063572424"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142721828200089751683638525743911712144602574849544"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"168452142721912500070788778427214292457619276879922608670"
2	:ok	:generate	"16845214272195270004287645779412721735151148385481596018"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142722174400018292495212015859687120916675935576729"
0	:invoke	:generate	nil
0	:ok	:generate	"16845214272236370004653194608604420766349123623423068851"
1	:invoke	:generate	nil
1	:ok	:generate	"168452142722404000044512036697036719325245358665970120891"
2	:invoke	:generate	nil
2	:ok	:generate	"1684521427226032000203285700121595744647752923610113592"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142722796400083564170666680815946065890713724994266"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142722937100023346177419778623034368884860598680018"
1	:invoke	:generate	nil
1	:ok	:generate	"16845214272310130001729318316043118483568758651617314196"
2	:invoke	:generate	nil
2	:ok	:generate	"168452142723178900091681979625237280214691821989005624871"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142723330800065071844317111751613824135376416776331"
0	:invoke	:generate	nil
0	:ok	:generate	"16845214272351080007147565244143527983890479164242309540"
1	:invoke	:generate	nil
1	:ok	:generate	"168452142723669000074382795135302674935000508968920853597"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:ok	:generate	"168452142723838000016721121726528321582762354780488161274"
0	:ok	:generate	"168452142723839500065206261573562345626939380233174561620"
1	:ok	:generate	"16845214272389760002317032169083696155257896591178608232"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"168452142724099100090992658924373878195305998805776943933"
2	:ok	:generate	"168452142724137500061751494445438795102662282579383518244"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142724282800016148195724016707313054519380084063399"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142724332500084843224180621102048120362492272198643"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	"168452142725273900018382340992233981158430170000324857643"
1	:invoke	:generate	nil
2	:ok	:generate	"16845214272556390001802205142925945306922454205078554506"
2	:invoke	:generate	nil
0	:ok	:generate	"168452142725852400061304916289538825097162859923334710528"
1	:ok	:generate	"168452142725975300041478212372052672268292500831912832795"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:ok	:generate	"168452142726624400067786859069032754505894021894810495394"
2	:invoke	:generate	nil
0	:ok	:generate	"168452142727058600057887254987039387056761725717153842186"
1	:ok	:generate	"168452142727142100072859028793300840377177770109933281514"
1	:invoke	:generate	nil
2	:ok	:generate	"16845214272751990002408539035187105306358507779237286136"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	"16845214272777920001099630782320563790420521251968549277"
2	:ok	:generate	"16845214272781020005740705863987367743181592388493990411"
1	:invoke	:generate	nil
0	:ok	:generate	"168452142727880800083489886267592163713267621662426823757"
1	:ok	:generate	"168452142727895800084529257346003727368172564038110941892"
1	:invoke	:generate	nil
1	:ok	:generate	"168452142727967400075519795469157904801594775142027239717"
2	:invoke	:generate	nil
2	:ok	:generate	"168452142728047200017706962993744360484480342415017576221"
0	:invoke	:generate	nil
0	:ok	:generate	"16845214272824460001874161206786022225633951387484063899"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	"168452142728598400043344992668742688786423163351362561204"
1	:ok	:generate	"168452142728631600077323471380629651853005671430972097471"
0	:invoke	:generate	nil
2	:ok	:generate	"168452142728847200019730221426357205108215533872154521033"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	"168452142728966800084451662814560371965329209737191756941"
0	:invoke	:generate	nil
1	:ok	:generate	"168452142729162800026077673272873560584672979262225509996"
2	:ok	:generate	"168452142729176400034603844780787571103136467229165122917"
0	:ok	:generate	"168452142729322900028095911800139172053312810351234785471"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	"168452142729433800023656489263843915528464801888270903752"
1	:ok	:generate	"168452142729491900063036045353229686491791150276366894172"
2	:ok	:generate	"168452142729516500072672725970602449013495261387505096609"
2	:invoke	:generate	nil
2	:ok	:generate	"168452142729642100051849110277525987757783029639721619198"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142729788000029568858322529773038786108500648370353"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142729910400065202353988110849368626659023719193825"
1	:invoke	:generate	nil
1	:ok	:generate	"16845214273011900006669242779462040373661615610839730867"
2	:invoke	:generate	nil
2	:ok	:generate	"168452142730175400061634578495286390024777358819364392477"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"168452142730331200070028786478746429516674911307789559137"
1	:ok	:generate	"168452142730360900050990646984403421511782862876686917867"
1	:invoke	:generate	nil
1	:ok	:generate	"168452142730466500030772850697917502017335475622294523039"
2	:invoke	:generate	nil
2	:ok	:generate	"168452142730528500015178018628658508783897019221355044131"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142730719600014888407434540118205274161703907092083"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142730813800011155990990151353124877746527080032931"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"16845214273101790006431449811205128226039128126963400918"
2	:ok	:generate	"168452142731054900088995689646174277606532517934721911324"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142731170900055492729039765616044987561649663082980"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142731221300014132175544722781578141329084510409837"
1	:invoke	:generate	nil
1	:ok	:generate	"16845214273136250002866295915125002238356615270906894760"
2	:invoke	:generate	nil
2	:ok	:generate	"168452142731399600060864774922241644867857989272180010467"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142731606300065373886727851914934992465140420962147"
0	:invoke	:generate	nil
0	:ok	:generate	"16845214273168600003172316498436312055854932766599354863"
1	:invoke	:generate	nil
1	:ok	:generate	"168452142731854700060832606060088798984209968013200233720"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"168452142732044300014835576202088748971363994489871811687"
1	:invoke	:generate	nil
0	:ok	:generate	"16845214273209460006900900800687195696581728221755476731"
1	:ok	:generate	"168452142732155600072450505242337671679021034188135764103"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"168452142732264300031989330953539604702290339395798604604"
2	:ok	:generate	"168452142732317600026463667787940314246102269086219015900"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142732435700041611926214790721629128035105377100374"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"168452142732629300086556487170310747188230384184447293752"
1	:ok	:generate	"1684521427326636000963099643799543545489959248984413814"
2	:invoke	:generate	nil
2	:ok	:generate	"16845214273272450009151215605803065067918349470138550543"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142732782000025982799419727126103540864763214172779"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142732850600026426669342620187667243094542260194696"
1	:invoke	:generate	nil
1	:ok	:generate	"168452142732918800034894511152677914838050869200888401028"
2	:invoke	:generate	nil
2	:ok	:generate	"168452142732977100026924306794319840737211547166488445984"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142733155800046331466872397801701356908569941883285"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	"168452142733280100019535441364681427288214659204186647249"
0	:ok	:generate	"16845214273328050001295502572323145151947520429261768128"
2	:invoke	:generate	nil
2	:ok	:generate	"168452142733414500051007015369822895474183444346273728668"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142733502700054633700648253126205158744929808554850"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142733715200031167297635965464123174352014223058435"
1	:invoke	:generate	nil
1	:ok	:generate	"168452142733788100028700625243854843433969658342334880199"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:ok	:generate	"168452142733982800045700547319490057954929005827857158540"
0	:ok	:generate	"168452142733984500032589584509136716985932168163607734302"
1	:ok	:generate	"16845214273401840005823059191675107627248556893115001453"
1	:invoke	:generate	nil
1	:ok	:generate	"168452142734081000055276026381364514755872266900705877151"
2	:invoke	:generate	nil
2	:ok	:generate	"168452142734309500015241544402749724782752987622548695471"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142734464900041747467015155362791653341378354775706"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142734679600054899910436702489393015636124581433401"
1	:invoke	:generate	nil
1	:ok	:generate	"168452142734736900038914397444929460818923984691787535686"
2	:invoke	:generate	nil
2	:ok	:generate	"168452142734866300074779165070035887458886870293918989767"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142735028600023224122396067287871132871603853135352"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142735184200080459419293178115046132378185093138276"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"168452142735430800021379448716269458735155123241970267052"
0	:invoke	:generate	nil
2	:ok	:generate	"168452142735471600060326270427033271752406095046619432974"
0	:ok	:generate	"168452142735580400075236940147741483322777033535582741917"
0	:invoke	:generate	nil
0	:ok	:generate	"1684521427358142000514716019903657338343581979722749899"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	"168452142736071700016425912830889823633446426281025232538"
2	:ok	:generate	"168452142736081700010162634392877585133574495940113716992"
1	:invoke	:generate	nil
0	:ok	:generate	"168452142736139700084893170969411820816844162064397991695"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	"168452142736277400023822094432356957476425097855531926267"
0	:ok	:generate	"168452142736443800037913171496808923718836089471061019668"
2	:ok	:generate	"16845214273643260005260168967989584288493306378757079536"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142736537500088765795903631443106377965049678889232"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	"16845214273677380001828935582092651435907999109405707167"
0	:invoke	:generate	nil
1	:ok	:generate	"16845214273682150001893189747262325959009490576639218165"
2	:ok	:generate	"168452142736859400013499654963727135085031990469350300768"
0	:ok	:generate	"16845214273689870006427330291413538437024104113169511945"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142737009400048959876189202376396151726030117939306"
1	:invoke	:generate	nil
1	:ok	:generate	"168452142737130800087280928842855630402528734946471524372"
2	:invoke	:generate	nil
2	:ok	:generate	"168452142737362600058580688730691381043067263239178732604"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"168452142737501400075492911591694397104636032197774321122"
1	:ok	:generate	"16845214273754560005131928104100759833504203846791917937"
1	:invoke	:generate	nil
1	:ok	:generate	"16845214273765990006747246294941739428517349540613558871"
2	:invoke	:generate	nil
2	:ok	:generate	"16845214273777530007440655407786606448320931856697594223"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142737883100025329634742793295716515232918094344969"
0	:invoke	:generate	nil
0	:ok	:generate	"168452142738087900011342482200487402585928672426303624709"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"168452142738267600028230215227812383292610912225445330316"
2	:ok	:generate	"168452142738315800051762500808793310022856346133101849382"
